row_name	Sample_126043	Sample_126044	Sample_126045	Sample_126046	Sample_126048	Sample_126049	Sample_126050	Sample_126051	Sample_126052	Sample_126053	Sample_126054	Sample_126055	Sample_126056	Sample_126057	Sample_126058	Sample_126059	Sample_126065	Sample_126066	Sample_126067	Sample_126068	Sample_126069	Sample_126070	Sample_127119	Sample_127120	Sample_127121
ENSRNOG00000059251	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSRNOG00000061761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000056881	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000058047	24	33	26	8	6	0	5	20	0	1	13	15	21	25	6	10	0	67	53	29	2	55	53	60	58
ENSRNOG00000052999	5	4	4	3	4	0	0	6	5	6	3	5	2	6	1	2	0	7	10	5	5	6	9	8	4
ENSRNOG00000048976	1	0	0	1	1	2	0	2	2	1	5	1	2	3	0	1	0	5	8	8	3	7	1	4	4
ENSRNOG00000048796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
ENSRNOG00000054246	2	8	2	0	1	3	0	7	6	5	6	4	5	5	2	1	0	22	19	10	18	15	11	14	6
ENSRNOG00000012122	618	501	370	343	297	193	85	846	759	536	590	556	550	1105	321	214	56	1196	1217	1141	990	1016	1183	886	950
ENSRNOG00000062105	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	1	0	1	1
ENSRNOG00000062163	0	0	1	0	0	0	0	1	1	2	2	3	1	3	0	0	0	0	4	4	0	4	0	0	1
ENSRNOG00000062138	0	1	1	0	0	1	0	1	3	1	1	4	0	1	1	0	1	0	1	4	1	3	4	1	1
ENSRNOG00000012609	8	9	5	3	0	2	1	17	9	3	9	7	19	20	4	5	2	39	6	16	9	8	16	19	4
ENSRNOG00000058582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000029608	583	575	315	222	220	159	70	724	633	387	468	420	403	899	221	172	46	1309	814	862	779	770	1079	999	1100
ENSRNOG00000052712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000057890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSRNOG00000056670	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSRNOG00000013323	136	112	90	81	84	51	16	276	200	144	168	135	107	273	63	70	17	295	398	259	302	424	479	361	408
ENSRNOG00000021478	119	141	124	80	93	64	45	234	262	190	128	129	121	376	87	83	18	220	253	361	300	471	574	333	525
ENSRNOG00000021442	130	122	72	64	62	41	19	153	146	123	104	110	91	189	66	36	7	210	296	169	238	286	323	243	213
ENSRNOG00000041720	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	2	1	1	0	0	0
ENSRNOG00000013364	211	173	72	74	51	44	20	238	164	127	109	147	166	253	50	57	17	414	271	220	253	275	417	332	281
ENSRNOG00000014004	2143	1781	1235	1122	906	607	340	3089	2412	2126	2022	1916	1826	3365	1162	742	207	4210	4443	3677	3732	4477	4756	3437	3977
ENSRNOG00000045369	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	1	0	0	1	0	0	0	0
ENSRNOG00000014190	179	170	128	104	124	59	36	295	280	175	190	206	146	442	109	52	18	372	563	428	410	515	586	528	428
ENSRNOG00000014240	53	49	27	35	25	22	7	78	67	62	63	48	52	81	23	15	5	93	109	111	78	99	90	108	79
ENSRNOG00000042944	2	3	2	0	1	0	0	8	7	3	1	2	1	6	1	1	2	12	3	1	8	7	3	7	4
ENSRNOG00000060033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000050157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000056383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000061372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000056484	0	2	0	1	0	0	0	6	2	0	2	1	1	2	0	1	0	2	3	5	2	4	2	3	2
ENSRNOG00000011568	428	268	158	161	115	85	34	488	446	223	371	277	315	452	171	116	48	698	696	624	483	644	742	649	440
ENSRNOG00000011588	1050	997	664	569	448	326	137	1582	1357	905	1073	1007	928	1886	509	325	108	2037	2036	1942	1616	1954	2393	2239	1634
ENSRNOG00000011622	721	618	361	318	217	196	67	924	683	440	573	552	496	964	291	189	53	1447	1082	1055	914	1044	1336	1217	979
ENSRNOG00000054753	1	8	2	4	0	2	0	17	4	5	9	7	2	8	2	4	0	11	3	16	3	10	0	0	0
ENSRNOG00000042309	3428	2675	1657	1631	1169	973	388	4077	3673	2241	2972	2815	2490	4571	1688	1026	268	7423	4695	5577	3842	4643	5096	5487	3848
ENSRNOG00000012324	1973	1670	1198	1057	765	603	245	2879	2401	2294	2022	1926	1464	3036	1045	658	180	4013	5427	3468	4383	5180	3906	3369	3410
ENSRNOG00000061741	5	4	5	2	3	3	0	8	4	8	7	6	0	10	2	2	2	9	14	7	12	11	19	11	12
ENSRNOG00000054845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000023407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000023387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000012581	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000039788	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000051400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000039783	0	4	0	0	0	0	0	0	0	4	0	0	1	4	0	0	0	1	1	4	2	4	3	5	4
ENSRNOG00000028357	91	104	69	52	57	53	26	197	174	116	135	98	98	215	69	43	16	216	316	290	221	355	371	287	271
ENSRNOG00000012775	456	464	248	266	182	165	75	726	551	405	446	410	420	819	228	194	33	1009	1052	810	876	1015	951	833	790
ENSRNOG00000013331	4736	4230	3269	2723	2289	1915	741	7716	6675	5625	5021	4531	4253	8856	2550	1883	530	9649	13229	9333	11315	13145	14637	10577	10468
ENSRNOG00000014485	765	718	457	386	320	253	104	1166	890	740	734	726	613	1436	342	241	66	1456	2002	1202	1518	1832	2030	1746	1196
ENSRNOG00000014721	0	1	2	0	2	0	0	2	0	0	2	3	4	1	0	1	0	4	2	2	4	5	2	1	2
ENSRNOG00000039776	1007	906	683	554	483	377	145	1597	1303	1152	1062	972	911	1867	490	337	107	2084	2611	1921	2148	2415	2698	2048	2031
ENSRNOG00000015159	5	9	5	7	5	7	0	6	11	13	11	7	7	7	5	4	1	20	33	26	26	33	31	23	26
ENSRNOG00000015465	6	14	13	6	1	1	1	14	13	11	7	3	8	8	5	2	0	23	25	9	34	23	23	29	15
ENSRNOG00000028261	2141	1558	1586	1138	1004	783	384	3472	2943	2892	2267	1856	1570	3558	1022	684	215	4126	6554	3786	5927	6077	5501	3781	4929
ENSRNOG00000039743	1	0	1	0	0	0	0	3	3	4	3	1	3	2	2	1	0	5	1	1	0	5	3	5	4
ENSRNOG00000060926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000015676	734	723	409	324	251	246	97	986	795	706	652	602	557	1131	304	214	57	1521	1624	1125	1365	1727	1957	1693	1351
ENSRNOG00000015810	21	26	11	3	14	6	3	20	30	19	17	8	5	36	9	6	0	40	26	24	41	34	53	34	38
ENSRNOG00000051415	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000045233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000016103	204	163	162	149	89	98	28	310	461	376	257	302	213	378	162	99	27	388	447	485	479	525	465	467	332
ENSRNOG00000016372	122	213	93	97	100	34	29	536	239	151	267	243	236	374	99	99	29	529	1000	253	633	854	473	319	227
ENSRNOG00000056712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
ENSRNOG00000026501	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0
ENSRNOG00000016253	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000061518	1	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	2	1	1	0	0	1	1	0
ENSRNOG00000025327	19	25	19	11	15	7	5	57	48	46	43	12	13	63	12	12	0	53	91	55	79	99	75	55	54
ENSRNOG00000016923	1848	1664	1531	1180	1050	859	389	3185	2969	2655	2165	1725	1685	3956	1019	690	200	3943	6697	3991	5316	6123	6604	5335	4280
ENSRNOG00000017302	16	4	5	0	4	3	1	8	3	6	8	3	2	6	3	0	3	21	26	4	9	24	3	3	5
ENSRNOG00000017930	607	563	489	411	352	330	112	1106	903	918	633	607	644	1466	361	233	67	1207	2026	1314	1572	1939	2006	1640	1562
ENSRNOG00000053180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000047971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000049394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000012720	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	6	2	0	0
ENSRNOG00000060323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000057164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000012742	12	10	10	2	7	0	3	23	4	1	15	6	59	16	14	13	3	4	69	11	11	590	13	9	0
ENSRNOG00000058487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000053323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000056842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000033609	21	17	12	9	9	1	0	36	10	10	27	8	65	20	23	16	1	7	105	25	15	604	34	12	1
ENSRNOG00000054020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000054169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000057928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000057721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000016812	16	19	18	6	6	3	2	27	19	16	17	11	23	21	7	6	1	28	58	30	43	80	48	60	33
ENSRNOG00000047117	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000023053	1665	1511	1125	887	804	598	234	2807	2335	2055	1767	1594	1615	3177	822	547	187	3483	4143	3076	3517	4164	4325	3073	3612
ENSRNOG00000049434	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000052375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000017095	13	3	15	15	13	14	3	23	34	25	20	18	6	40	8	2	1	15	31	36	51	54	45	23	42
ENSRNOG00000055337	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSRNOG00000057357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSRNOG00000017150	326	255	263	226	186	151	59	546	485	512	419	284	250	676	145	101	39	597	1233	761	914	1092	1345	1167	818
ENSRNOG00000043733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSRNOG00000034075	5133	4077	3321	2618	2298	1851	727	7082	6265	6502	5386	4534	3699	7909	2511	1529	458	9434	13904	9457	11869	12589	13675	11664	9305
ENSRNOG00000017254	886	787	601	551	409	324	134	1416	1234	1010	973	884	764	1599	488	340	70	1996	2256	1767	1792	2163	2677	2140	1866
ENSRNOG00000017601	553	526	346	285	205	200	94	878	740	568	528	525	390	918	291	206	51	1328	1553	971	1470	1528	1360	1467	1084
ENSRNOG00000052644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000017613	947	937	612	523	456	364	155	1509	1292	1082	956	816	850	1662	478	333	91	2052	2418	1697	2025	2348	2715	2078	2013
ENSRNOG00000055880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000017678	26	34	19	19	8	8	8	53	51	40	25	37	29	54	21	12	1	57	86	54	81	65	84	71	62
ENSRNOG00000058077	225	183	143	122	115	66	35	327	298	223	193	183	205	496	102	91	17	399	660	388	530	551	753	471	677
ENSRNOG00000032150	3017	2515	1755	1464	1309	1129	414	4055	3471	2882	2303	2480	2818	5818	1318	1090	273	5798	7356	5100	5836	5965	9809	8061	7505
ENSRNOG00000055957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
ENSRNOG00000047406	97	101	57	51	38	43	12	159	115	100	81	88	73	193	50	54	9	209	263	201	233	221	503	371	355
ENSRNOG00000027422	297	274	150	149	113	92	43	408	364	225	271	264	255	489	142	83	26	629	535	454	428	521	640	564	534
ENSRNOG00000017826	394	301	230	168	139	115	57	598	469	361	379	326	305	698	200	126	39	810	932	695	718	897	863	806	689
ENSRNOG00000042308	21	22	8	15	11	9	5	34	30	14	21	19	12	33	8	5	1	49	24	47	24	30	34	42	35
ENSRNOG00000058041	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000051377	894	783	418	398	287	266	102	1043	822	654	712	705	587	1220	452	245	54	1675	1420	1347	1143	1349	1700	1910	1222
ENSRNOG00000059310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
ENSRNOG00000017963	250	223	102	98	91	74	27	352	209	83	174	169	184	352	112	70	20	449	204	351	187	173	224	303	212
ENSRNOG00000049259	277	190	104	115	80	52	22	388	251	90	205	228	198	358	98	76	20	546	233	313	170	208	214	305	229
ENSRNOG00000016462	188	172	115	107	64	44	30	273	244	113	155	177	168	350	91	57	14	414	267	293	189	244	304	303	251
ENSRNOG00000056694	10	4	18	5	4	8	3	26	17	16	11	15	12	34	4	4	2	38	38	24	35	37	43	27	29
ENSRNOG00000049256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000046712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000054816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000049881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000047145	287	280	115	95	63	39	32	329	224	76	229	237	203	297	95	83	24	666	211	263	152	161	198	263	232
ENSRNOG00000046353	96	87	43	48	36	20	11	120	123	28	77	90	71	134	38	28	11	221	74	138	67	72	96	150	86
ENSRNOG00000054466	12	5	4	1	4	2	1	5	7	10	6	8	4	22	3	1	2	16	11	13	6	7	21	29	21
ENSRNOG00000057057	3	0	1	0	0	1	0	3	1	1	0	0	1	3	0	0	0	2	4	1	0	2	2	7	4
ENSRNOG00000053328	6	6	3	4	5	1	0	7	10	6	16	11	8	23	4	2	0	16	19	8	12	23	19	10	21
ENSRNOG00000023081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000016368	319	261	230	242	195	129	61	534	501	347	348	333	293	707	213	137	34	711	685	718	643	653	1008	937	712
ENSRNOG00000016286	0	0	1	0	0	0	1	1	0	2	2	0	0	1	0	0	1	3	2	7	1	8	3	0	0
ENSRNOG00000053056	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000016011	2102	2209	1229	893	1103	523	261	3161	2160	1739	1769	1844	1699	3171	1345	842	281	4488	4160	3146	3456	4069	2714	2647	2028
ENSRNOG00000019582	488	355	383	275	276	217	91	725	765	573	524	381	396	993	271	182	60	913	1288	956	1129	1423	1638	1284	1215
ENSRNOG00000055235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSRNOG00000019549	1566	1856	829	598	726	352	192	2573	1247	904	1154	1114	1445	1857	1064	876	202	2867	2871	2211	2241	4066	4539	2140	2738
ENSRNOG00000019544	357	297	176	123	127	102	41	460	350	260	278	271	259	510	122	107	26	609	679	467	517	681	782	587	515
ENSRNOG00000019501	472	396	257	232	199	172	59	655	623	478	420	407	382	758	209	139	34	936	962	828	815	926	1332	1044	844
ENSRNOG00000019489	483	382	352	273	216	179	79	691	649	486	543	435	383	937	266	164	40	910	1125	1002	842	1057	1165	1203	761
ENSRNOG00000054876	1	0	1	0	0	1	0	1	0	1	0	0	1	1	0	1	0	6	2	1	4	1	0	6	1
ENSRNOG00000024280	16	22	9	13	7	5	3	56	21	16	24	17	19	49	3	6	0	59	84	21	64	71	14	6	7
ENSRNOG00000019358	26	31	24	29	19	20	3	54	74	30	38	39	35	53	22	12	5	59	43	81	43	61	52	49	31
ENSRNOG00000057689	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0
ENSRNOG00000055223	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000018960	14145	13061	8584	7300	6157	5143	2050	22501	17429	13861	13759	12579	13701	26489	7023	4706	1373	32202	34192	25146	28113	36073	35888	28530	30491
ENSRNOG00000052241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000018858	6	7	2	3	2	0	0	12	5	1	2	3	4	1	0	1	0	4	5	2	11	6	6	6	3
ENSRNOG00000053113	2	3	0	1	5	1	0	14	2	2	7	4	7	4	0	1	0	5	6	5	1	2	3	3	2
ENSRNOG00000018808	166	153	90	133	74	127	37	256	266	282	175	185	152	415	83	64	15	313	434	364	368	295	831	575	566
ENSRNOG00000054156	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	1	0	0	0
ENSRNOG00000024077	16	22	8	8	5	8	1	27	16	16	9	14	9	15	10	4	1	45	35	22	24	36	29	29	37
ENSRNOG00000018773	164	159	88	79	79	54	27	186	173	125	132	129	132	267	85	47	9	290	350	272	319	368	465	329	349
ENSRNOG00000059321	2	0	1	0	0	1	0	2	0	0	1	1	1	0	1	2	0	12	3	1	2	1	0	1	0
ENSRNOG00000055161	1	0	0	0	1	1	0	3	0	1	1	1	0	0	0	0	0	3	2	4	1	1	3	3	2
ENSRNOG00000018690	651	583	296	286	184	188	57	802	649	385	530	565	537	905	366	270	39	1323	904	905	756	929	1126	760	863
ENSRNOG00000033265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSRNOG00000059050	1	0	0	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0
ENSRNOG00000059359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000060413	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSRNOG00000018191	138	115	70	97	61	28	24	227	180	123	128	119	163	257	119	49	21	260	313	240	226	506	169	81	181
ENSRNOG00000060991	22	26	28	18	14	13	9	43	44	28	25	32	31	55	22	15	4	38	59	54	68	100	50	38	54
ENSRNOG00000059866	54	54	69	42	68	52	36	127	154	66	69	39	60	180	42	41	12	152	135	249	148	161	189	252	179
ENSRNOG00000018163	122	115	120	80	105	75	39	228	245	176	126	75	118	315	82	76	17	305	398	431	479	332	411	299	449
ENSRNOG00000055098	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000018052	471	375	238	188	173	146	47	678	485	425	357	324	275	594	192	141	38	997	1089	553	1111	1122	947	1025	749
ENSRNOG00000004144	21	11	12	10	18	6	3	31	39	18	25	13	19	46	16	7	2	52	43	35	33	57	57	37	50
ENSRNOG00000060056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000016919	1844	1681	1049	805	687	553	234	2631	2043	1555	1625	1670	1676	2785	879	614	165	3829	3765	2728	3180	3848	4090	3111	3173
ENSRNOG00000057561	4	9	4	3	2	2	1	6	8	10	7	3	7	9	2	1	1	12	18	6	8	29	23	18	15
ENSRNOG00000016728	833	588	521	317	366	223	122	1275	989	706	832	609	711	1256	290	242	64	1555	2186	1568	1832	1997	3019	2016	1856
ENSRNOG00000056223	357	274	209	161	147	85	46	522	400	260	377	288	319	521	161	133	36	763	680	610	562	648	644	644	494
ENSRNOG00000023531	1	1	5	1	0	2	0	8	4	3	3	2	3	10	1	0	1	11	9	2	3	5	5	3	2
ENSRNOG00000016490	0	5	0	0	0	0	1	2	0	0	2	0	1	3	0	0	0	4	3	7	3	2	6	6	9
ENSRNOG00000059546	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	2
ENSRNOG00000054504	1	0	0	0	0	0	0	0	0	0	2	1	1	2	1	0	0	0	0	1	4	0	1	0	0
ENSRNOG00000053507	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000053052	1	0	1	2	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000017030	3649	3175	2397	1857	1568	1221	536	5605	4557	4406	3904	3503	3299	5920	1952	1219	398	7776	9311	6432	8221	9661	9073	7135	6680
ENSRNOG00000016973	212	230	158	118	108	79	38	345	256	264	227	212	205	434	110	88	23	459	756	435	567	677	735	497	394
ENSRNOG00000029049	1628	1241	1272	963	896	695	263	2556	2548	2395	1918	1454	1330	3131	926	506	183	3153	4812	3223	4023	4609	3927	3726	2897
ENSRNOG00000058103	1	3	1	0	1	0	0	4	1	0	0	0	0	2	0	0	0	1	0	3	2	1	1	2	0
ENSRNOG00000046874	285	242	143	120	108	67	33	497	267	247	255	205	271	436	92	98	17	550	836	407	656	740	624	483	445
ENSRNOG00000017114	1447	1549	1205	991	786	724	191	2356	2117	2339	1514	1543	1245	3427	751	541	177	3186	5996	3618	4361	4632	4315	3470	3510
ENSRNOG00000017889	307	189	180	129	121	76	49	408	317	317	241	246	199	441	117	87	29	521	613	449	537	620	605	515	480
ENSRNOG00000018007	481	398	272	267	219	173	67	691	553	448	462	440	347	832	205	160	45	841	1117	863	889	1163	1473	1357	944
ENSRNOG00000018012	3967	3565	2184	1769	1402	1072	514	5566	4433	4119	3528	3791	3412	5847	1945	1200	322	8342	9215	5679	7909	9193	7657	4878	7288
ENSRNOG00000045491	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSRNOG00000018158	977	904	868	698	598	471	166	1687	1818	1398	1224	1102	926	2209	504	357	136	1982	2881	2489	2454	2468	2865	2271	2328
ENSRNOG00000018207	163	135	69	70	57	43	19	251	151	177	124	128	146	208	61	34	7	279	430	208	415	434	467	399	311
ENSRNOG00000018321	4	51	2	11	5	0	2	39	13	16	16	13	31	37	3	10	1	42	136	8	47	99	17	9	6
ENSRNOG00000018524	1843	2925	892	835	839	488	209	5189	2101	1925	2589	2466	2731	3537	837	844	223	6200	8201	2477	5230	6628	4366	3624	2655
ENSRNOG00000058299	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000018762	85	67	41	39	27	28	12	172	88	75	94	77	70	128	37	36	6	193	261	121	161	250	180	151	114
ENSRNOG00000018915	28	15	11	16	5	4	0	31	17	26	14	17	21	34	9	9	1	23	37	23	38	39	66	31	39
ENSRNOG00000058258	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	1	1	0	0	0
ENSRNOG00000018935	113	93	107	100	66	39	22	204	197	191	128	103	86	212	59	46	13	198	382	272	341	407	394	273	265
ENSRNOG00000030210	125	120	83	60	65	37	11	310	174	168	163	160	178	251	87	75	17	278	306	314	274	409	398	310	276
ENSRNOG00000054760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000058069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000019048	2426	2144	2066	1730	1415	1189	460	4661	4213	3285	2956	2542	2414	5385	1373	1027	295	5257	7547	5828	6182	7634	8621	5821	6308
ENSRNOG00000019091	1250	1058	747	647	525	374	190	1876	1505	1021	1221	1163	1045	2076	581	405	120	2564	2440	2272	1958	2530	2754	2610	1862
ENSRNOG00000019189	204	149	184	127	110	86	39	349	317	293	251	179	175	424	103	56	27	340	630	460	512	609	610	444	425
ENSRNOG00000013975	173	153	122	104	87	63	27	255	227	175	172	190	142	277	106	62	23	311	323	294	322	406	425	369	303
ENSRNOG00000014160	737	589	395	337	286	237	94	1002	882	639	680	665	561	1054	369	254	70	1474	1585	1205	1299	1380	1728	1376	1243
ENSRNOG00000058152	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
ENSRNOG00000051969	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSRNOG00000014582	259	227	229	165	145	134	54	420	386	292	247	250	232	549	109	96	26	520	818	580	649	800	914	798	569
ENSRNOG00000023140	7	9	4	7	4	3	3	16	20	10	12	6	7	25	1	5	0	13	25	17	17	32	21	32	26
ENSRNOG00000014965	0	6	2	1	1	1	1	10	3	3	6	4	3	3	3	3	2	12	0	2	3	6	13	10	5
ENSRNOG00000014971	1207	764	639	483	470	284	126	1540	1292	1016	1379	1114	905	1397	536	286	81	2134	2231	1883	1867	2067	2128	1890	1416
